onset	duration	sample	type	value
0	n/a	1	Epoch	n/a
0	n/a	1	CM_in_range	n/a
1.06591796875	n/a	2184	STATUS	10
4.84912109375	n/a	9932	STATUS	20
8.732421875	n/a	17885	STATUS	10
12.69873046875	n/a	26008	STATUS	20
16.48193359375	n/a	33756	STATUS	10
20.26513671875	n/a	41504	STATUS	10
24.31494140625	n/a	49798	STATUS	20
29.09814453125	n/a	59594	STATUS	20
33.1650390625	n/a	67923	STATUS	20
47.5478515625	n/a	97379	STATUS	200
51.1640625	n/a	104785	STATUS	100
53.99755859375	n/a	110588	STATUS	100
56.1474609375	n/a	114991	STATUS	200
58.3642578125	n/a	119531	STATUS	200
60.9638671875	n/a	124855	STATUS	200
62.98046875	n/a	128985	STATUS	100
65.08056640625	n/a	133286	STATUS	100
67.13037109375	n/a	137484	STATUS	100
69.046875	n/a	141409	STATUS	200
71.11376953125	n/a	145642	STATUS	200
73.080078125	n/a	149669	STATUS	100
75.080078125	n/a	153765	STATUS	100
77.046875	n/a	157793	STATUS	200
78.94677734375	n/a	161684	STATUS	200
81.046875	n/a	165985	STATUS	100
83.1630859375	n/a	170319	STATUS	100
85.26318359375	n/a	174620	STATUS	100
87.56298828125	n/a	179330	STATUS	200
89.72998046875	n/a	183768	STATUS	200
92.31298828125	n/a	189058	STATUS	200
94.6630859375	n/a	193871	STATUS	200
96.79638671875	n/a	198240	STATUS	100
99.0126953125	n/a	202779	STATUS	200
101.61279296875	n/a	208104	STATUS	200
103.9794921875	n/a	212951	STATUS	100
106.39599609375	n/a	217900	STATUS	200
108.72900390625	n/a	222678	STATUS	100
110.62939453125	n/a	226570	STATUS	100
112.71240234375	n/a	230836	STATUS	100
114.96240234375	n/a	235444	STATUS	100
116.94580078125	n/a	239506	STATUS	200
119.47900390625	n/a	244694	STATUS	200
122.74560546875	n/a	251384	STATUS	200
125.04541015625	n/a	256094	STATUS	200
127.31201171875	n/a	260736	STATUS	100
130.06201171875	n/a	266368	STATUS	100
132.6787109375	n/a	271727	STATUS	200
135.34521484375	n/a	277188	STATUS	100
137.7451171875	n/a	282103	STATUS	100
203.67626953125	n/a	417130	STATUS	100
205.9931640625	n/a	421875	STATUS	100
207.9931640625	n/a	425971	STATUS	100
210.1259765625	n/a	430339	STATUS	200
212.47607421875	n/a	435152	STATUS	200
214.72607421875	n/a	439760	STATUS	100
216.6591796875	n/a	443719	STATUS	200
218.642578125	n/a	447781	STATUS	200
220.9091796875	n/a	452423	STATUS	100
222.99267578125	n/a	456690	STATUS	200
224.9423828125	n/a	460683	STATUS	100
227.208984375	n/a	465325	STATUS	200
228.9755859375	n/a	468943	STATUS	200
231.05908203125	n/a	473210	STATUS	100
233.12548828125	n/a	477442	STATUS	100
235.59228515625	n/a	482494	STATUS	100
237.7919921875	n/a	486999	STATUS	100
239.69189453125	n/a	490890	STATUS	200
241.775390625	n/a	495157	STATUS	200
243.80859375	n/a	499321	STATUS	200
245.69189453125	n/a	503178	STATUS	200
247.908203125	n/a	507717	STATUS	100
250.05859375	n/a	512121	STATUS	100
252.1416015625	n/a	516387	STATUS	200
254.05810546875	n/a	520312	STATUS	100
256.1416015625	n/a	524579	STATUS	100
258.25830078125	n/a	528914	STATUS	200
260.2412109375	n/a	532975	STATUS	200
262.158203125	n/a	536901	STATUS	100
264.10791015625	n/a	540894	STATUS	200
265.90771484375	n/a	544580	STATUS	200
268.0244140625	n/a	548915	STATUS	100
269.7578125	n/a	552465	STATUS	100
271.82421875	n/a	556697	STATUS	100
274.39111328125	n/a	561954	STATUS	100
276.5244140625	n/a	566323	STATUS	100
278.5576171875	n/a	570487	STATUS	200
280.67431640625	n/a	574822	STATUS	200
282.50732421875	n/a	578576	STATUS	200
284.640625	n/a	582945	STATUS	200
325.6728515625	n/a	666979	STATUS	200
328.2060546875	n/a	672167	STATUS	100
330.13916015625	n/a	676126	STATUS	200
331.9892578125	n/a	679915	STATUS	200
333.9892578125	n/a	684011	STATUS	100
335.9892578125	n/a	688107	STATUS	100
337.85595703125	n/a	691930	STATUS	200
339.8388671875	n/a	695991	STATUS	100
341.5556640625	n/a	699507	STATUS	200
344.68896484375	n/a	705924	STATUS	100
347.03857421875	n/a	710736	STATUS	100
349.6220703125	n/a	716027	STATUS	200
351.53857421875	n/a	719952	STATUS	100
353.4052734375	n/a	723775	STATUS	100
355.05517578125	n/a	727154	STATUS	200
357.32177734375	n/a	731796	STATUS	100
359.57177734375	n/a	736404	STATUS	200
361.87158203125	n/a	741114	STATUS	100
364.15478515625	n/a	745790	STATUS	200
366.271484375	n/a	750125	STATUS	200
368.521484375	n/a	754733	STATUS	100
370.67138671875	n/a	759136	STATUS	200
372.67138671875	n/a	763232	STATUS	200
375.1044921875	n/a	768215	STATUS	100
377.5712890625	n/a	773267	STATUS	100
382.12109375	n/a	782585	STATUS	200
384.837890625	n/a	788149	STATUS	200
386.78759765625	n/a	792142	STATUS	100
388.85400390625	n/a	796374	STATUS	100
391.00390625	n/a	800777	STATUS	200
392.9375	n/a	804737	STATUS	100
394.9541015625	n/a	808867	STATUS	100
396.970703125	n/a	812997	STATUS	200
398.83740234375	n/a	816820	STATUS	200
400.7373046875	n/a	820711	STATUS	100
402.787109375	n/a	824909	STATUS	100
404.8369140625	n/a	829107	STATUS	100
406.8701171875	n/a	833271	STATUS	200
408.92041015625	n/a	837470	STATUS	200
410.853515625	n/a	841429	STATUS	200
455.75244140625	n/a	933382	STATUS	100
457.71875	n/a	937409	STATUS	100
459.60205078125	n/a	941266	STATUS	100
461.36865234375	n/a	944884	STATUS	100
463.16845703125	n/a	948570	STATUS	100
465.0185546875	n/a	952359	STATUS	200
467.11865234375	n/a	956660	STATUS	200
469.10205078125	n/a	960722	STATUS	200
470.93505859375	n/a	964476	STATUS	200
472.93505859375	n/a	968572	STATUS	200
474.91845703125	n/a	972634	STATUS	100
476.9013671875	n/a	976695	STATUS	100
478.9013671875	n/a	980791	STATUS	100
480.98486328125	n/a	985058	STATUS	200
482.96826171875	n/a	989120	STATUS	200
484.8515625	n/a	992977	STATUS	100
486.83447265625	n/a	997038	STATUS	200
488.75146484375	n/a	1000964	STATUS	200
489.21044921875	n/a	1001904	CM_out_of_range	n/a
489.2109375	n/a	1001905	CM_in_range	n/a
491.1513671875	n/a	1005879	STATUS	100
492.86767578125	n/a	1009394	STATUS	200
494.83447265625	n/a	1013422	STATUS	200
497.06787109375	n/a	1017996	STATUS	100
498.91748046875	n/a	1021784	STATUS	100
